,amfi_code,date,nav
2628,119598,2023-04-06,145.079
2629,119598,2023-04-07,144.1134
2630,119598,2023-04-10,144.9145
2631,119598,2023-04-11,146.1029
2632,119598,2023-04-12,146.6856
2633,119598,2023-04-13,147.5352
2634,119598,2023-04-14,151.6707
2635,119598,2023-04-17,154.3866
2636,119598,2023-04-18,154.9861
2637,119598,2023-04-19,157.4381
2638,119598,2023-04-20,155.0341
2639,119598,2023-04-21,156.1449
2640,119598,2023-04-24,160.7984
2641,119598,2023-04-25,160.3872
2642,119598,2023-04-26,158.3986
2643,119598,2023-04-27,156.9172
2644,119598,2023-04-28,154.3822
2645,119598,2023-05-01,152.6191
2646,119598,2023-05-02,151.8637
2647,119598,2023-05-03,148.6688
2648,119598,2023-05-04,148.8352
2649,119598,2023-05-05,151.0971
2650,119598,2023-05-08,149.0825
2651,119598,2023-05-09,152.8259
2652,119598,2023-05-10,154.1947
2653,119598,2023-05-11,156.8546
2654,119598,2023-05-12,155.3736
2655,119598,2023-05-15,157.6162
2656,119598,2023-05-16,155.0643
2657,119598,2023-05-17,157.391
2658,119598,2023-05-18,157.9553
2659,119598,2023-05-19,159.4767
2660,119598,2023-05-22,156.6881
2661,119598,2023-05-23,154.6298
2662,119598,2023-05-24,156.2274
2663,119598,2023-05-25,154.0459
2664,119598,2023-05-26,155.3093
2665,119598,2023-05-29,152.1339
2666,119598,2023-05-30,154.3143
2667,119598,2023-05-31,151.4801
2668,119598,2023-06-01,152.9368
2669,119598,2023-06-02,154.586
2670,119598,2023-06-05,153.0326
2671,119598,2023-06-06,154.5766
2672,119598,2023-06-07,155.3475
2673,119598,2023-06-08,154.1693
2674,119598,2023-06-09,151.8725
2675,119598,2023-06-12,147.3787
2676,119598,2023-06-13,148.3219
2677,119598,2023-06-14,144.8379
2678,119598,2023-06-15,145.1822
2679,119598,2023-06-16,144.7074
2680,119598,2023-06-19,146.3911
2681,119598,2023-06-20,145.8237
2682,119598,2023-06-21,145.1958
2683,119598,2023-06-22,147.0073
2684,119598,2023-06-23,147.9141
2685,119598,2023-06-26,148.7822
2686,119598,2023-06-27,150.0167
2687,119598,2023-06-28,146.5603
2688,119598,2023-06-29,148.447
2689,119598,2023-06-30,150.0167
2690,119598,2023-07-03,147.7628
2691,119598,2023-07-04,147.3245
2692,119598,2023-07-05,147.3619
2693,119598,2023-07-06,147.1786
2694,119598,2023-07-07,148.0836
2695,119598,2023-07-10,151.5919
2696,119598,2023-07-11,154.3313
2697,119598,2023-07-12,151.3067
2698,119598,2023-07-13,152.9298
2699,119598,2023-07-14,156.3005
2700,119598,2023-07-17,157.3929
2701,119598,2023-07-18,160.2603
2702,119598,2023-07-19,165.5648
2703,119598,2023-07-20,168.4026
2704,119598,2023-07-21,169.2128
2705,119598,2023-07-24,172.1711
2706,119598,2023-07-25,172.7151
2707,119598,2023-07-26,172.931
2708,119598,2023-07-27,172.1268
2709,119598,2023-07-28,176.5715
2710,119598,2023-07-31,174.4625
2711,119598,2023-08-01,178.8801
2712,119598,2023-08-02,180.4512
2713,119598,2023-08-03,176.6723
2714,119598,2023-08-04,177.8534
2715,119598,2023-08-07,172.2179
2716,119598,2023-08-08,174.0746
2717,119598,2023-08-09,176.6726
2718,119598,2023-08-10,175.185
2719,119598,2023-08-11,175.6795
2720,119598,2023-08-14,181.3283
2721,119598,2023-08-15,180.0469
2722,119598,2023-08-16,177.224
2723,119598,2023-08-17,181.5664
2724,119598,2023-08-18,187.4294
2725,119598,2023-08-21,187.604
2726,119598,2023-08-22,190.7828
2727,119598,2023-08-23,195.0264
2728,119598,2023-08-24,192.9276
2729,119598,2023-08-25,191.6259
2730,119598,2023-08-28,195.5473
2731,119598,2023-08-29,200.9813
2732,119598,2023-08-30,202.9479
2733,119598,2023-08-31,200.3301
2734,119598,2023-09-01,206.8788
2735,119598,2023-09-04,205.3353
2736,119598,2023-09-05,204.4328
2737,119598,2023-09-06,205.7174
2738,119598,2023-09-07,210.9988
2739,119598,2023-09-08,214.0424
2740,119598,2023-09-11,215.6336
2741,119598,2023-09-12,217.4023
2742,119598,2023-09-13,217.7414
2743,119598,2023-09-14,219.8556
2744,119598,2023-09-15,211.4539
2745,119598,2023-09-18,210.6523
2746,119598,2023-09-19,211.6391
2747,119598,2023-09-20,208.0189
2748,119598,2023-09-21,209.4711
2749,119598,2023-09-22,208.98
2750,119598,2023-09-25,215.0258
2751,119598,2023-09-26,220.6116
2752,119598,2023-09-27,219.1904
2753,119598,2023-09-28,218.8613
2754,119598,2023-09-29,218.7975
2755,119598,2023-10-02,217.4365
2756,119598,2023-10-03,218.2959
2757,119598,2023-10-04,215.8929
2758,119598,2023-10-05,212.2681
2759,119598,2023-10-06,214.5472
2760,119598,2023-10-09,216.8741
2761,119598,2023-10-10,214.3313
2762,119598,2023-10-11,217.5648
2763,119598,2023-10-12,215.5997
2764,119598,2023-10-13,216.65
2765,119598,2023-10-16,219.6588
2766,119598,2023-10-17,219.7343
2767,119598,2023-10-18,221.5069
2768,119598,2023-10-19,219.9046
2769,119598,2023-10-20,219.4167
2770,119598,2023-10-23,218.8975
2771,119598,2023-10-24,216.5279
2772,119598,2023-10-25,216.1145
2773,119598,2023-10-26,211.0917
2774,119598,2023-10-27,209.6482
2775,119598,2023-10-30,208.892
2776,119598,2023-10-31,208.2327
2777,119598,2023-11-01,207.6234
2778,119598,2023-11-02,207.6027
2779,119598,2023-11-03,209.3589
2780,119598,2023-11-06,212.4476
2781,119598,2023-11-07,210.4684
2782,119598,2023-11-08,206.6982
2783,119598,2023-11-09,203.5114
2784,119598,2023-11-10,202.1323
2785,119598,2023-11-13,201.1907
2786,119598,2023-11-14,198.9393
2787,119598,2023-11-15,195.09
2788,119598,2023-11-16,193.8628
2789,119598,2023-11-17,194.5873
2790,119598,2023-11-20,196.5909
2791,119598,2023-11-21,195.0428
2792,119598,2023-11-22,193.9476
2793,119598,2023-11-23,191.3046
2794,119598,2023-11-24,191.3769
2795,119598,2023-11-27,189.0018
2796,119598,2023-11-28,190.882
2797,119598,2023-11-29,185.7504
2798,119598,2023-11-30,184.8626
2799,119598,2023-12-01,185.9036
2800,119598,2023-12-04,186.6054
2801,119598,2023-12-05,194.8598
2802,119598,2023-12-06,196.1074
2803,119598,2023-12-07,193.1994
2804,119598,2023-12-08,193.0777
2805,119598,2023-12-11,187.9155
2806,119598,2023-12-12,187.841
2807,119598,2023-12-13,185.5547
2808,119598,2023-12-14,188.4134
2809,119598,2023-12-15,186.953
2810,119598,2023-12-18,186.7725
2811,119598,2023-12-19,185.0739
2812,119598,2023-12-20,190.3782
2813,119598,2023-12-21,189.5829
2814,119598,2023-12-22,195.3045
2815,119598,2023-12-25,197.9975
2816,119598,2023-12-26,199.6806
2817,119598,2023-12-27,201.019
2818,119598,2023-12-28,202.4462
2819,119598,2023-12-29,196.5642
2820,119598,2024-01-01,195.8737
2821,119598,2024-01-02,198.6716
2822,119598,2024-01-03,198.692
2823,119598,2024-01-04,194.5131
2824,119598,2024-01-05,194.5223
2825,119598,2024-01-08,199.988
2826,119598,2024-01-09,204.132
2827,119598,2024-01-10,204.1109
2828,119598,2024-01-11,207.3733
2829,119598,2024-01-12,206.3598
2830,119598,2024-01-15,201.0716
2831,119598,2024-01-16,198.3385
2832,119598,2024-01-17,203.4583
2833,119598,2024-01-18,202.7592
2834,119598,2024-01-19,202.16
2835,119598,2024-01-22,201.3834
2836,119598,2024-01-23,207.695
2837,119598,2024-01-24,213.2681
2838,119598,2024-01-25,221.0449
2839,119598,2024-01-26,220.6845
2840,119598,2024-01-29,221.908
2841,119598,2024-01-30,216.8597
2842,119598,2024-01-31,222.1568
2843,119598,2024-02-01,218.299
2844,119598,2024-02-02,219.2368
2845,119598,2024-02-05,215.669
2846,119598,2024-02-06,213.8648
2847,119598,2024-02-07,211.2477
2848,119598,2024-02-08,209.4178
2849,119598,2024-02-09,207.8286
2850,119598,2024-02-12,206.2218
2851,119598,2024-02-13,209.1285
2852,119598,2024-02-14,205.7007
2853,119598,2024-02-15,206.5967
2854,119598,2024-02-16,210.7816
2855,119598,2024-02-19,209.2675
2856,119598,2024-02-20,207.0955
2857,119598,2024-02-21,206.5253
2858,119598,2024-02-22,210.5819
2859,119598,2024-02-23,211.4111
2860,119598,2024-02-26,209.833
2861,119598,2024-02-27,211.6228
2862,119598,2024-02-28,208.1624
2863,119598,2024-02-29,210.5919
2864,119598,2024-03-01,212.1366
2865,119598,2024-03-04,211.2951
2866,119598,2024-03-05,208.7051
2867,119598,2024-03-06,205.9908
2868,119598,2024-03-07,207.9145
2869,119598,2024-03-08,212.1629
2870,119598,2024-03-11,210.2276
2871,119598,2024-03-12,211.9357
2872,119598,2024-03-13,205.2622
2873,119598,2024-03-14,203.5587
2874,119598,2024-03-15,203.6369
2875,119598,2024-03-18,200.9156
2876,119598,2024-03-19,198.1471
2877,119598,2024-03-20,196.2454
2878,119598,2024-03-21,197.3227
2879,119598,2024-03-22,196.9133
2880,119598,2024-03-25,190.2593
2881,119598,2024-03-26,184.1707
2882,119598,2024-03-27,182.5782
2883,119598,2024-03-28,184.0596
2884,119598,2024-03-29,176.4193
2885,119598,2024-04-01,175.1892
2886,119598,2024-04-02,173.895
2887,119598,2024-04-03,177.8942
2888,119598,2024-04-04,176.9732
2889,119598,2024-04-05,178.1994
2890,119598,2024-04-08,178.7522
2891,119598,2024-04-09,173.005
2892,119598,2024-04-10,175.2637
2893,119598,2024-04-11,176.0128
2894,119598,2024-04-12,177.5823
2895,119598,2024-04-15,189.0742
2896,119598,2024-04-16,183.129
2897,119598,2024-04-17,188.3356
2898,119598,2024-04-18,187.6487
2899,119598,2024-04-19,188.6644
2900,119598,2024-04-22,188.6939
2901,119598,2024-04-23,187.6011
2902,119598,2024-04-24,186.0875
2903,119598,2024-04-25,187.219
2904,119598,2024-04-26,182.9584
2905,119598,2024-04-29,185.2956
2906,119598,2024-04-30,184.2458
2907,119598,2024-05-01,181.1539
2908,119598,2024-05-02,180.0317
2909,119598,2024-05-03,183.7919
2910,119598,2024-05-06,182.4081
2911,119598,2024-05-07,183.601
2912,119598,2024-05-08,181.6581
2913,119598,2024-05-09,183.9999
2914,119598,2024-05-10,186.1596
2915,119598,2024-05-13,191.8263
2916,119598,2024-05-14,191.4637
2917,119598,2024-05-15,193.6595
2918,119598,2024-05-16,194.1282
2919,119598,2024-05-17,198.3038
2920,119598,2024-05-20,196.2428
2921,119598,2024-05-21,198.7322
2922,119598,2024-05-22,198.2968
2923,119598,2024-05-23,198.2695
2924,119598,2024-05-24,198.7296
2925,119598,2024-05-27,199.6949
2926,119598,2024-05-28,199.5038
2927,119598,2024-05-29,200.3544
2928,119598,2024-05-30,205.5756
2929,119598,2024-05-31,208.9732
2930,119598,2024-06-03,212.0383
2931,119598,2024-06-04,210.7065
2932,119598,2024-06-05,207.9577
2933,119598,2024-06-06,211.2944
2934,119598,2024-06-07,214.4168
2935,119598,2024-06-10,219.6394
2936,119598,2024-06-11,217.7502
2937,119598,2024-06-12,217.1539
2938,119598,2024-06-13,211.8037
2939,119598,2024-06-14,210.6825
2940,119598,2024-06-17,214.202
2941,119598,2024-06-18,212.8198
2942,119598,2024-06-19,215.1651
2943,119598,2024-06-20,214.7079
2944,119598,2024-06-21,215.9949
2945,119598,2024-06-24,212.3113
2946,119598,2024-06-25,212.7821
2947,119598,2024-06-26,203.1685
2948,119598,2024-06-27,202.7483
2949,119598,2024-06-28,197.7811
2950,119598,2024-07-01,201.7494
2951,119598,2024-07-02,204.413
2952,119598,2024-07-03,206.1007
2953,119598,2024-07-04,211.2815
2954,119598,2024-07-05,208.3294
2955,119598,2024-07-08,214.3289
2956,119598,2024-07-09,217.6886
2957,119598,2024-07-10,217.0685
2958,119598,2024-07-11,221.1786
2959,119598,2024-07-12,217.5483
2960,119598,2024-07-15,214.9293
2961,119598,2024-07-16,213.0651
2962,119598,2024-07-17,211.482
2963,119598,2024-07-18,208.1739
2964,119598,2024-07-19,212.4079
2965,119598,2024-07-22,211.7286
2966,119598,2024-07-23,213.0932
2967,119598,2024-07-24,211.3722
2968,119598,2024-07-25,205.5772
2969,119598,2024-07-26,206.6337
2970,119598,2024-07-29,200.6788
2971,119598,2024-07-30,200.637
2972,119598,2024-07-31,196.5313
2973,119598,2024-08-01,202.9564
2974,119598,2024-08-02,206.0702
2975,119598,2024-08-05,206.594
2976,119598,2024-08-06,210.9308
2977,119598,2024-08-07,208.3199
2978,119598,2024-08-08,210.294
2979,119598,2024-08-09,211.1411
2980,119598,2024-08-12,212.206
2981,119598,2024-08-13,216.6901
2982,119598,2024-08-14,219.3957
2983,119598,2024-08-15,220.588
2984,119598,2024-08-16,215.101
2985,119598,2024-08-19,212.0583
2986,119598,2024-08-20,211.8338
2987,119598,2024-08-21,212.3308
2988,119598,2024-08-22,208.7671
2989,119598,2024-08-23,217.0381
2990,119598,2024-08-26,222.4777
2991,119598,2024-08-27,224.7935
2992,119598,2024-08-28,225.2452
2993,119598,2024-08-29,224.6898
2994,119598,2024-08-30,221.5399
2995,119598,2024-09-02,222.0041
2996,119598,2024-09-03,223.1018
2997,119598,2024-09-04,218.9723
2998,119598,2024-09-05,220.32
2999,119598,2024-09-06,219.9739
3000,119598,2024-09-09,213.6495
3001,119598,2024-09-10,210.9582
3002,119598,2024-09-11,209.7716
3003,119598,2024-09-12,216.2901
3004,119598,2024-09-13,218.3848
3005,119598,2024-09-16,214.0265
3006,119598,2024-09-17,215.8593
3007,119598,2024-09-18,210.8469
3008,119598,2024-09-19,214.6601
3009,119598,2024-09-20,213.2595
3010,119598,2024-09-23,213.1312
3011,119598,2024-09-24,217.8181
3012,119598,2024-09-25,213.6336
3013,119598,2024-09-26,209.167
3014,119598,2024-09-27,207.4344
3015,119598,2024-09-30,211.0386
3016,119598,2024-10-01,206.2289
3017,119598,2024-10-02,197.405
3018,119598,2024-10-03,196.1786
3019,119598,2024-10-04,198.0634
3020,119598,2024-10-07,202.0192
3021,119598,2024-10-08,200.7262
3022,119598,2024-10-09,199.604
3023,119598,2024-10-10,203.4419
3024,119598,2024-10-11,197.7113
3025,119598,2024-10-14,196.6769
3026,119598,2024-10-15,197.4399
3027,119598,2024-10-16,199.0153
3028,119598,2024-10-17,197.5963
3029,119598,2024-10-18,197.8762
3030,119598,2024-10-21,190.4381
3031,119598,2024-10-22,188.6387
3032,119598,2024-10-23,190.1567
3033,119598,2024-10-24,187.4012
3034,119598,2024-10-25,187.7392
3035,119598,2024-10-28,189.2303
3036,119598,2024-10-29,188.3766
3037,119598,2024-10-30,189.0479
3038,119598,2024-10-31,186.3659
3039,119598,2024-11-01,185.9227
3040,119598,2024-11-04,187.882
3041,119598,2024-11-05,188.5115
3042,119598,2024-11-06,186.9414
3043,119598,2024-11-07,187.7665
3044,119598,2024-11-08,190.0574
3045,119598,2024-11-11,184.1804
3046,119598,2024-11-12,187.7371
3047,119598,2024-11-13,186.9087
3048,119598,2024-11-14,188.3297
3049,119598,2024-11-15,192.0819
3050,119598,2024-11-18,188.1412
3051,119598,2024-11-19,186.2134
3052,119598,2024-11-20,185.531
3053,119598,2024-11-21,183.4152
3054,119598,2024-11-22,188.6603
3055,119598,2024-11-25,186.2944
3056,119598,2024-11-26,184.8329
3057,119598,2024-11-27,185.5907
3058,119598,2024-11-28,182.2692
3059,119598,2024-11-29,181.2952
3060,119598,2024-12-02,182.3629
3061,119598,2024-12-03,181.5679
3062,119598,2024-12-04,181.4594
3063,119598,2024-12-05,180.1102
3064,119598,2024-12-06,176.0189
3065,119598,2024-12-09,177.0671
3066,119598,2024-12-10,182.1881
3067,119598,2024-12-11,182.4001
3068,119598,2024-12-12,183.2082
3069,119598,2024-12-13,185.3796
3070,119598,2024-12-16,181.8693
3071,119598,2024-12-17,186.9747
3072,119598,2024-12-18,187.7353
3073,119598,2024-12-19,192.7907
3074,119598,2024-12-20,190.7443
3075,119598,2024-12-23,196.4561
3076,119598,2024-12-24,199.0427
3077,119598,2024-12-25,200.9592
3078,119598,2024-12-26,201.8774
3079,119598,2024-12-27,201.2644
3080,119598,2024-12-30,205.285
3081,119598,2024-12-31,205.9189
3082,119598,2025-01-01,199.8121
3083,119598,2025-01-02,196.4988
3084,119598,2025-01-03,196.0956
3085,119598,2025-01-06,197.2274
3086,119598,2025-01-07,197.2238
3087,119598,2025-01-08,201.2221
3088,119598,2025-01-09,195.3036
3089,119598,2025-01-10,195.9167
3090,119598,2025-01-13,190.5533
3091,119598,2025-01-14,193.0153
3092,119598,2025-01-15,192.8967
3093,119598,2025-01-16,194.3452
3094,119598,2025-01-17,191.8866
3095,119598,2025-01-20,195.9632
3096,119598,2025-01-21,199.3786
3097,119598,2025-01-22,201.3951
3098,119598,2025-01-23,201.1603
3099,119598,2025-01-24,203.183
3100,119598,2025-01-27,201.1091
3101,119598,2025-01-28,204.0151
3102,119598,2025-01-29,209.5671
3103,119598,2025-01-30,213.3166
3104,119598,2025-01-31,211.0638
3105,119598,2025-02-03,212.4539
3106,119598,2025-02-04,208.3529
3107,119598,2025-02-05,210.4231
3108,119598,2025-02-06,212.1068
3109,119598,2025-02-07,206.1319
3110,119598,2025-02-10,202.5715
3111,119598,2025-02-11,201.8463
3112,119598,2025-02-12,201.0677
3113,119598,2025-02-13,197.4464
3114,119598,2025-02-14,198.8331
3115,119598,2025-02-17,199.7965
3116,119598,2025-02-18,199.3601
3117,119598,2025-02-19,197.1734
3118,119598,2025-02-20,200.6319
3119,119598,2025-02-21,206.1111
3120,119598,2025-02-24,204.7261
3121,119598,2025-02-25,202.9389
3122,119598,2025-02-26,204.6935
3123,119598,2025-02-27,203.7204
3124,119598,2025-02-28,203.4512
3125,119598,2025-03-03,206.0147
3126,119598,2025-03-04,200.0868
3127,119598,2025-03-05,204.4627
3128,119598,2025-03-06,204.8756
3129,119598,2025-03-07,203.73
3130,119598,2025-03-10,203.6216
3131,119598,2025-03-11,203.6789
3132,119598,2025-03-12,198.374
3133,119598,2025-03-13,203.2771
3134,119598,2025-03-14,203.5871
3135,119598,2025-03-17,205.1915
3136,119598,2025-03-18,208.4714
3137,119598,2025-03-19,205.3248
3138,119598,2025-03-20,207.0422
3139,119598,2025-03-21,206.3514
3140,119598,2025-03-24,209.3043
3141,119598,2025-03-25,202.5854
3142,119598,2025-03-26,202.4461
3143,119598,2025-03-27,200.7085
3144,119598,2025-03-28,202.2559
3145,119598,2025-03-31,203.9367
3146,119598,2025-04-01,201.8527
3147,119598,2025-04-02,199.7758
3148,119598,2025-04-03,199.6021
3149,119598,2025-04-04,196.9753
3150,119598,2025-04-07,199.7789
3151,119598,2025-04-08,198.7941
3152,119598,2025-04-09,190.0642
3153,119598,2025-04-10,189.1106
3154,119598,2025-04-11,186.2053
3155,119598,2025-04-14,181.641
3156,119598,2025-04-15,178.2911
3157,119598,2025-04-16,178.7546
3158,119598,2025-04-17,182.6937
3159,119598,2025-04-18,183.7574
3160,119598,2025-04-21,182.1695
3161,119598,2025-04-22,183.6424
3162,119598,2025-04-23,182.4787
3163,119598,2025-04-24,180.6511
3164,119598,2025-04-25,177.5516
3165,119598,2025-04-28,172.871
3166,119598,2025-04-29,171.9627
3167,119598,2025-04-30,172.5419
3168,119598,2025-05-01,172.43
3169,119598,2025-05-02,171.4537
3170,119598,2025-05-05,169.0665
3171,119598,2025-05-06,170.8429
3172,119598,2025-05-07,167.4817
3173,119598,2025-05-08,169.6892
3174,119598,2025-05-09,167.1779
3175,119598,2025-05-12,165.3528
3176,119598,2025-05-13,161.7181
3177,119598,2025-05-14,160.5863
3178,119598,2025-05-15,163.2143
3179,119598,2025-05-16,164.6888
3180,119598,2025-05-19,167.3922
3181,119598,2025-05-20,168.9217
3182,119598,2025-05-21,166.156
3183,119598,2025-05-22,165.4371
3184,119598,2025-05-23,163.5595
3185,119598,2025-05-26,167.1689
3186,119598,2025-05-27,164.1909
3187,119598,2025-05-28,166.6636
3188,119598,2025-05-29,169.1715
3189,119598,2025-05-30,174.2689
3190,119598,2025-06-02,173.2994
3191,119598,2025-06-03,175.4075
3192,119598,2025-06-04,181.9838
3193,119598,2025-06-05,180.3796
3194,119598,2025-06-06,176.2251
3195,119598,2025-06-09,171.2334
3196,119598,2025-06-10,173.3174
3197,119598,2025-06-11,168.3998
3198,119598,2025-06-12,167.5615
3199,119598,2025-06-13,168.8669
3200,119598,2025-06-16,169.508
3201,119598,2025-06-17,170.7965
3202,119598,2025-06-18,171.5452
3203,119598,2025-06-19,175.1881
3204,119598,2025-06-20,172.731
3205,119598,2025-06-23,171.0484
3206,119598,2025-06-24,169.1273
3207,119598,2025-06-25,171.5027
3208,119598,2025-06-26,174.1038
3209,119598,2025-06-27,175.4986
3210,119598,2025-06-30,178.9564
3211,119598,2025-07-01,175.8204
3212,119598,2025-07-02,180.6556
3213,119598,2025-07-03,185.2033
3214,119598,2025-07-04,187.525
3215,119598,2025-07-07,193.03
3216,119598,2025-07-08,188.2234
3217,119598,2025-07-09,186.8382
3218,119598,2025-07-10,184.8484
3219,119598,2025-07-11,187.124
3220,119598,2025-07-14,184.2155
3221,119598,2025-07-15,186.5891
3222,119598,2025-07-16,190.8267
3223,119598,2025-07-17,193.0959
3224,119598,2025-07-18,194.1301
3225,119598,2025-07-21,191.3003
3226,119598,2025-07-22,188.9308
3227,119598,2025-07-23,192.854
3228,119598,2025-07-24,195.4061
3229,119598,2025-07-25,195.4566
3230,119598,2025-07-28,194.344
3231,119598,2025-07-29,188.406
3232,119598,2025-07-30,185.4171
3233,119598,2025-07-31,191.2503
3234,119598,2025-08-01,187.596
3235,119598,2025-08-04,188.321
3236,119598,2025-08-05,191.4998
3237,119598,2025-08-06,187.9163
3238,119598,2025-08-07,188.6283
3239,119598,2025-08-08,191.6024
3240,119598,2025-08-11,191.8075
3241,119598,2025-08-12,200.846
3242,119598,2025-08-13,195.8077
3243,119598,2025-08-14,199.2738
3244,119598,2025-08-15,198.9058
3245,119598,2025-08-18,201.5144
3246,119598,2025-08-19,203.097
3247,119598,2025-08-20,200.9409
3248,119598,2025-08-21,201.843
3249,119598,2025-08-22,196.194
3250,119598,2025-08-25,198.2398
3251,119598,2025-08-26,199.3468
3252,119598,2025-08-27,201.5378
3253,119598,2025-08-28,205.1033
3254,119598,2025-08-29,206.4743
3255,119598,2025-09-01,207.1372
3256,119598,2025-09-02,204.4613
3257,119598,2025-09-03,202.3574
3258,119598,2025-09-04,206.3549
3259,119598,2025-09-05,211.2603
3260,119598,2025-09-08,210.6534
3261,119598,2025-09-09,210.9902
3262,119598,2025-09-10,208.1873
3263,119598,2025-09-11,212.2533
3264,119598,2025-09-12,214.6766
3265,119598,2025-09-15,221.5342
3266,119598,2025-09-16,218.6818
3267,119598,2025-09-17,217.5737
3268,119598,2025-09-18,218.5589
3269,119598,2025-09-19,220.9883
3270,119598,2025-09-22,220.4314
3271,119598,2025-09-23,217.6116
3272,119598,2025-09-24,220.846
3273,119598,2025-09-25,223.5635
3274,119598,2025-09-26,220.5531
3275,119598,2025-09-29,225.5085
3276,119598,2025-09-30,229.9035
3277,119598,2025-10-01,230.5915
3278,119598,2025-10-02,231.0824
3279,119598,2025-10-03,233.3111
3280,119598,2025-10-06,230.3674
3281,119598,2025-10-07,230.6776
3282,119598,2025-10-08,223.1842
3283,119598,2025-10-09,226.4838
3284,119598,2025-10-10,221.1752
3285,119598,2025-10-13,226.6722
3286,119598,2025-10-14,225.6937
3287,119598,2025-10-15,225.1391
3288,119598,2025-10-16,223.1191
3289,119598,2025-10-17,222.3032
3290,119598,2025-10-20,227.5239
3291,119598,2025-10-21,218.9731
3292,119598,2025-10-22,223.6164
3293,119598,2025-10-23,225.0063
3294,119598,2025-10-24,220.9625
3295,119598,2025-10-27,217.4418
3296,119598,2025-10-28,223.4539
3297,119598,2025-10-29,220.3435
3298,119598,2025-10-30,216.5664
3299,119598,2025-10-31,220.6728
3300,119598,2025-11-03,222.0463
3301,119598,2025-11-04,218.9817
3302,119598,2025-11-05,219.9219
3303,119598,2025-11-06,216.5868
3304,119598,2025-11-07,220.5668
3305,119598,2025-11-10,224.4805
3306,119598,2025-11-11,226.5669
3307,119598,2025-11-12,228.06
3308,119598,2025-11-13,234.6788
3309,119598,2025-11-14,234.8826
3310,119598,2025-11-17,230.7526
3311,119598,2025-11-18,232.5948
3312,119598,2025-11-19,240.5728
3313,119598,2025-11-20,236.9656
3314,119598,2025-11-21,235.8263
3315,119598,2025-11-24,237.5853
3316,119598,2025-11-25,237.5911
3317,119598,2025-11-26,234.1482
3318,119598,2025-11-27,238.5299
3319,119598,2025-11-28,247.6224
3320,119598,2025-12-01,248.6054
3321,119598,2025-12-02,245.3049
3322,119598,2025-12-03,239.6025
3323,119598,2025-12-04,240.788
3324,119598,2025-12-05,245.2246
3325,119598,2025-12-08,247.2823
3326,119598,2025-12-09,247.4889
3327,119598,2025-12-10,245.417
3328,119598,2025-12-11,241.4426
3329,119598,2025-12-12,244.8513
3330,119598,2025-12-15,248.6172
3331,119598,2025-12-16,242.8501
3332,119598,2025-12-17,249.2248
3333,119598,2025-12-18,251.7078
3334,119598,2025-12-19,257.5422
3335,119598,2025-12-22,252.376
3336,119598,2025-12-23,247.2212
3337,119598,2025-12-24,246.8573
3338,119598,2025-12-25,249.037
3339,119598,2025-12-26,256.4066
3340,119598,2025-12-29,259.5001
3341,119598,2025-12-30,258.736
3342,119598,2025-12-31,254.8098
3343,119598,2026-01-01,260.0207
3344,119598,2026-01-02,256.3238
3345,119598,2026-01-05,263.2122
3346,119598,2026-01-06,262.2649
3347,119598,2026-01-07,269.1523
3348,119598,2026-01-08,272.2831
3349,119598,2026-01-09,271.9336
3350,119598,2026-01-12,269.9539
3351,119598,2026-01-13,268.743
3352,119598,2026-01-14,270.7982
3353,119598,2026-01-15,271.3642
3354,119598,2026-01-16,269.0732
3355,119598,2026-01-19,268.6066
3356,119598,2026-01-20,269.1741
3357,119598,2026-01-21,260.5271
3358,119598,2026-01-22,262.6429
3359,119598,2026-01-23,258.8476
3360,119598,2026-01-26,254.4105
3361,119598,2026-01-27,247.9554
3362,119598,2026-01-28,241.2589
3363,119598,2026-01-29,236.3698
3364,119598,2026-01-30,233.9493
3365,119598,2026-02-02,241.4684
3366,119598,2026-02-03,239.686
3367,119598,2026-02-04,240.5678
3368,119598,2026-02-05,242.3013
3369,119598,2026-02-06,243.014
3370,119598,2026-02-09,242.9298
3371,119598,2026-02-10,238.6078
3372,119598,2026-02-11,244.336
3373,119598,2026-02-12,251.6094
3374,119598,2026-02-13,245.2435
3375,119598,2026-02-16,241.531
3376,119598,2026-02-17,240.679
3377,119598,2026-02-18,237.2578
3378,119598,2026-02-19,239.3647
3379,119598,2026-02-20,236.8417
3380,119598,2026-02-23,245.2705
3381,119598,2026-02-24,250.1308
3382,119598,2026-02-25,251.1888
3383,119598,2026-02-26,255.5074
3384,119598,2026-02-27,260.2234
3385,119598,2026-03-02,258.1478
3386,119598,2026-03-03,255.0733
3387,119598,2026-03-04,255.6105
3388,119598,2026-03-05,259.3289
3389,119598,2026-03-06,260.1245
3390,119598,2026-03-09,253.9654
3391,119598,2026-03-10,250.9936
3392,119598,2026-03-11,250.9204
3393,119598,2026-03-12,250.8404
3394,119598,2026-03-13,258.981
3395,119598,2026-03-16,253.6107
3396,119598,2026-03-17,255.8614
3397,119598,2026-03-18,262.1613
3398,119598,2026-03-19,271.9464
3399,119598,2026-03-20,270.456
3400,119598,2026-03-23,272.7953
3401,119598,2026-03-24,275.4945
3402,119598,2026-03-25,276.5853
3403,119598,2026-03-26,276.3962
3404,119598,2026-03-27,278.5436
3405,119598,2026-03-30,267.8878
3406,119598,2026-03-31,271.0174
3407,119598,2026-04-01,271.7936
3408,119598,2026-04-02,271.0796
